StateCode,StateName,TypeOfDisability,TypeOfRegion,Sex,TotalWork,Nonworkers
23,State - MADHYA PRADESH (23),MentalRetardation, Total ,Persons,20680,57123
23,State - MADHYA PRADESH (23),MentalRetardation, Total ,Males,14452,32119
23,State - MADHYA PRADESH (23),MentalRetardation, Total ,Females,6228,25004
23,State - MADHYA PRADESH (23),MentalRetardation, Rural ,Persons,16289,35790
23,State - MADHYA PRADESH (23),MentalRetardation, Rural ,Males,10937,20143
23,State - MADHYA PRADESH (23),MentalRetardation, Rural ,Females,5352,15647
23,State - MADHYA PRADESH (23),MentalRetardation, Urban ,Persons,4391,21333
23,State - MADHYA PRADESH (23),MentalRetardation, Urban ,Males,3515,11976
23,State - MADHYA PRADESH (23),MentalRetardation, Urban ,Females,876,9357
23,State - MADHYA PRADESH (23),MentalIllness, Total ,Persons,9002,30511
23,State - MADHYA PRADESH (23),MentalIllness, Total ,Males,6248,17518
23,State - MADHYA PRADESH (23),MentalIllness, Total ,Females,2754,12993
23,State - MADHYA PRADESH (23),MentalIllness, Rural ,Persons,7599,19512
23,State - MADHYA PRADESH (23),MentalIllness, Rural ,Males,5094,11131
23,State - MADHYA PRADESH (23),MentalIllness, Rural ,Females,2505,8381
23,State - MADHYA PRADESH (23),MentalIllness, Urban ,Persons,1403,10999
23,State - MADHYA PRADESH (23),MentalIllness, Urban ,Males,1154,6387
23,State - MADHYA PRADESH (23),MentalIllness, Urban ,Females,249,4612
23,State - MADHYA PRADESH (23),AnyOther, Total ,Persons,135786,159249
23,State - MADHYA PRADESH (23),AnyOther, Total ,Males,93333,72791
23,State - MADHYA PRADESH (23),AnyOther, Total ,Females,42453,86458
23,State - MADHYA PRADESH (23),AnyOther, Rural ,Persons,100496,101850
23,State - MADHYA PRADESH (23),AnyOther, Rural ,Males,65733,48342
23,State - MADHYA PRADESH (23),AnyOther, Rural ,Females,34763,53508
23,State - MADHYA PRADESH (23),AnyOther, Urban ,Persons,35290,57399
23,State - MADHYA PRADESH (23),AnyOther, Urban ,Males,27600,24449
23,State - MADHYA PRADESH (23),AnyOther, Urban ,Females,7690,32950
23,State - MADHYA PRADESH (23),MultipleDisability, Total ,Persons,25375,102031
23,State - MADHYA PRADESH (23),MultipleDisability, Total ,Males,17358,52913
23,State - MADHYA PRADESH (23),MultipleDisability, Total ,Females,8017,49118
23,State - MADHYA PRADESH (23),MultipleDisability, Rural ,Persons,21180,75574
23,State - MADHYA PRADESH (23),MultipleDisability, Rural ,Males,14017,38453
23,State - MADHYA PRADESH (23),MultipleDisability, Rural ,Females,7163,37121
23,State - MADHYA PRADESH (23),MultipleDisability, Urban ,Persons,4195,26457
23,State - MADHYA PRADESH (23),MultipleDisability, Urban ,Males,3341,14460
23,State - MADHYA PRADESH (23),MultipleDisability, Urban ,Females,854,11997
24,State - GUJARAT (24),TotalDisabledPopulation, Total ,Persons,380064,712238
24,State - GUJARAT (24),TotalDisabledPopulation, Total ,Males,293182,319622
24,State - GUJARAT (24),TotalDisabledPopulation, Total ,Females,86882,392616
24,State - GUJARAT (24),TotalDisabledPopulation, Rural ,Persons,209835,360644
24,State - GUJARAT (24),TotalDisabledPopulation, Rural ,Males,150956,170950
24,State - GUJARAT (24),TotalDisabledPopulation, Rural ,Females,58879,189694
24,State - GUJARAT (24),TotalDisabledPopulation, Urban ,Persons,170229,351594
24,State - GUJARAT (24),TotalDisabledPopulation, Urban ,Males,142226,148672
24,State - GUJARAT (24),TotalDisabledPopulation, Urban ,Females,28003,202922
24,State - GUJARAT (24),InSeeing, Total ,Persons,76652,137498
24,State - GUJARAT (24),InSeeing, Total ,Males,58582,55035
24,State - GUJARAT (24),InSeeing, Total ,Females,18070,82463
24,State - GUJARAT (24),InSeeing, Rural ,Persons,36785,61530
24,State - GUJARAT (24),InSeeing, Rural ,Males,25490,25978
24,State - GUJARAT (24),InSeeing, Rural ,Females,11295,35552
24,State - GUJARAT (24),InSeeing, Urban ,Persons,39867,75968
24,State - GUJARAT (24),InSeeing, Urban ,Males,33092,29057
24,State - GUJARAT (24),InSeeing, Urban ,Females,6775,46911
24,State - GUJARAT (24),InHearing, Total ,Persons,71710,118965
24,State - GUJARAT (24),InHearing, Total ,Males,54544,45897
24,State - GUJARAT (24),InHearing, Total ,Females,17166,73068
24,State - GUJARAT (24),InHearing, Rural ,Persons,34808,50626
24,State - GUJARAT (24),InHearing, Rural ,Males,23803,20398
24,State - GUJARAT (24),InHearing, Rural ,Females,11005,30228
24,State - GUJARAT (24),InHearing, Urban ,Persons,36902,68339
24,State - GUJARAT (24),InHearing, Urban ,Males,30741,25499
24,State - GUJARAT (24),InHearing, Urban ,Females,6161,42840
24,State - GUJARAT (24),InSpeech, Total ,Persons,22088,38244
24,State - GUJARAT (24),InSpeech, Total ,Males,17432,17845
24,State - GUJARAT (24),InSpeech, Total ,Females,4656,20399
24,State - GUJARAT (24),InSpeech, Rural ,Persons,11044,18304
24,State - GUJARAT (24),InSpeech, Rural ,Males,8043,9511
24,State - GUJARAT (24),InSpeech, Rural ,Females,3001,8793
24,State - GUJARAT (24),InSpeech, Urban ,Persons,11044,19940
24,State - GUJARAT (24),InSpeech, Urban ,Males,9389,8334
24,State - GUJARAT (24),InSpeech, Urban ,Females,1655,11606
24,State - GUJARAT (24),InMovement, Total ,Persons,99777,146102
24,State - GUJARAT (24),InMovement, Total ,Males,80360,68903
24,State - GUJARAT (24),InMovement, Total ,Females,19417,77199
24,State - GUJARAT (24),InMovement, Rural ,Persons,65426,88269
24,State - GUJARAT (24),InMovement, Rural ,Males,51094,43385
24,State - GUJARAT (24),InMovement, Rural ,Females,14332,44884
24,State - GUJARAT (24),InMovement, Urban ,Persons,34351,57833
24,State - GUJARAT (24),InMovement, Urban ,Males,29266,25518
24,State - GUJARAT (24),InMovement, Urban ,Females,5085,32315
24,State - GUJARAT (24),MentalRetardation, Total ,Persons,9793,56600
24,State - GUJARAT (24),MentalRetardation, Total ,Males,7334,31975
24,State - GUJARAT (24),MentalRetardation, Total ,Females,2459,24625
24,State - GUJARAT (24),MentalRetardation, Rural ,Persons,6452,33102
24,State - GUJARAT (24),MentalRetardation, Rural ,Males,4593,18768
24,State - GUJARAT (24),MentalRetardation, Rural ,Females,1859,14334
24,State - GUJARAT (24),MentalRetardation, Urban ,Persons,3341,23498
24,State - GUJARAT (24),MentalRetardation, Urban ,Males,2741,13207
24,State - GUJARAT (24),MentalRetardation, Urban ,Females,600,10291
24,State - GUJARAT (24),MentalIllness, Total ,Persons,8948,33089
24,State - GUJARAT (24),MentalIllness, Total ,Males,6858,18085
24,State - GUJARAT (24),MentalIllness, Total ,Females,2090,15004
24,State - GUJARAT (24),MentalIllness, Rural ,Persons,6016,18805
24,State - GUJARAT (24),MentalIllness, Rural ,Males,4398,10165
24,State - GUJARAT (24),MentalIllness, Rural ,Females,1618,8640
24,State - GUJARAT (24),MentalIllness, Urban ,Persons,2932,14284
24,State - GUJARAT (24),MentalIllness, Urban ,Males,2460,7920
24,State - GUJARAT (24),MentalIllness, Urban ,Females,472,6364
24,State - GUJARAT (24),AnyOther, Total ,Persons,79230,118495
24,State - GUJARAT (24),AnyOther, Total ,Males,59085,48330
24,State - GUJARAT (24),AnyOther, Total ,Females,20145,70165
24,State - GUJARAT (24),AnyOther, Rural ,Persons,41802,51580
24,State - GUJARAT (24),AnyOther, Rural ,Males,28220,22238
24,State - GUJARAT (24),AnyOther, Rural ,Females,13582,29342
24,State - GUJARAT (24),AnyOther, Urban ,Persons,37428,66915
24,State - GUJARAT (24),AnyOther, Urban ,Males,30865,26092
24,State - GUJARAT (24),AnyOther, Urban ,Females,6563,40823
24,State - GUJARAT (24),MultipleDisability, Total ,Persons,11866,63245
24,State - GUJARAT (24),MultipleDisability, Total ,Males,8987,33552
24,State - GUJARAT (24),MultipleDisability, Total ,Females,2879,29693
24,State - GUJARAT (24),MultipleDisability, Rural ,Persons,7502,38428
24,State - GUJARAT (24),MultipleDisability, Rural ,Males,5315,20507
24,State - GUJARAT (24),MultipleDisability, Rural ,Females,2187,17921
24,State - GUJARAT (24),MultipleDisability, Urban ,Persons,4364,24817
24,State - GUJARAT (24),MultipleDisability, Urban ,Males,3672,13045
24,State - GUJARAT (24),MultipleDisability, Urban ,Females,692,11772
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Total ,Persons,774,1422
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Total ,Males,650,650
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Total ,Females,124,772
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Rural ,Persons,262,515
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Rural ,Males,210,241
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Rural ,Females,52,274
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Urban ,Persons,512,907
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Urban ,Males,440,409
25,State - DAMAN & DIU (25),TotalDisabledPopulation, Urban ,Females,72,498
25,State - DAMAN & DIU (25),InSeeing, Total ,Persons,166,216
25,State - DAMAN & DIU (25),InSeeing, Total ,Males,140,82
25,State - DAMAN & DIU (25),InSeeing, Total ,Females,26,134
25,State - DAMAN & DIU (25),InSeeing, Rural ,Persons,74,72
25,State - DAMAN & DIU (25),InSeeing, Rural ,Males,67,28
25,State - DAMAN & DIU (25),InSeeing, Rural ,Females,7,44
25,State - DAMAN & DIU (25),InSeeing, Urban ,Persons,92,144
25,State - DAMAN & DIU (25),InSeeing, Urban ,Males,73,54
25,State - DAMAN & DIU (25),InSeeing, Urban ,Females,19,90
25,State - DAMAN & DIU (25),InHearing, Total ,Persons,127,182
25,State - DAMAN & DIU (25),InHearing, Total ,Males,105,53
25,State - DAMAN & DIU (25),InHearing, Total ,Females,22,129
25,State - DAMAN & DIU (25),InHearing, Rural ,Persons,34,46
25,State - DAMAN & DIU (25),InHearing, Rural ,Males,25,11
25,State - DAMAN & DIU (25),InHearing, Rural ,Females,9,35
25,State - DAMAN & DIU (25),InHearing, Urban ,Persons,93,136
25,State - DAMAN & DIU (25),InHearing, Urban ,Males,80,42
25,State - DAMAN & DIU (25),InHearing, Urban ,Females,13,94
25,State - DAMAN & DIU (25),InSpeech, Total ,Persons,60,89
25,State - DAMAN & DIU (25),InSpeech, Total ,Males,55,48
25,State - DAMAN & DIU (25),InSpeech, Total ,Females,5,41
25,State - DAMAN & DIU (25),InSpeech, Rural ,Persons,16,40
25,State - DAMAN & DIU (25),InSpeech, Rural ,Males,14,19
25,State - DAMAN & DIU (25),InSpeech, Rural ,Females,2,21
25,State - DAMAN & DIU (25),InSpeech, Urban ,Persons,44,49
25,State - DAMAN & DIU (25),InSpeech, Urban ,Males,41,29
25,State - DAMAN & DIU (25),InSpeech, Urban ,Females,3,20
25,State - DAMAN & DIU (25),InMovement, Total ,Persons,225,395
25,State - DAMAN & DIU (25),InMovement, Total ,Males,184,183
25,State - DAMAN & DIU (25),InMovement, Total ,Females,41,212
25,State - DAMAN & DIU (25),InMovement, Rural ,Persons,90,164
25,State - DAMAN & DIU (25),InMovement, Rural ,Males,69,76
25,State - DAMAN & DIU (25),InMovement, Rural ,Females,21,88
25,State - DAMAN & DIU (25),InMovement, Urban ,Persons,135,231
25,State - DAMAN & DIU (25),InMovement, Urban ,Males,115,107
25,State - DAMAN & DIU (25),InMovement, Urban ,Females,20,124
25,State - DAMAN & DIU (25),MentalRetardation, Total ,Persons,20,156
25,State - DAMAN & DIU (25),MentalRetardation, Total ,Males,16,82
25,State - DAMAN & DIU (25),MentalRetardation, Total ,Females,4,74
25,State - DAMAN & DIU (25),MentalRetardation, Rural ,Persons,8,58
25,State - DAMAN & DIU (25),MentalRetardation, Rural ,Males,5,32
25,State - DAMAN & DIU (25),MentalRetardation, Rural ,Females,3,26
25,State - DAMAN & DIU (25),MentalRetardation, Urban ,Persons,12,98
25,State - DAMAN & DIU (25),MentalRetardation, Urban ,Males,11,50
25,State - DAMAN & DIU (25),MentalRetardation, Urban ,Females,1,48
25,State - DAMAN & DIU (25),MentalIllness, Total ,Persons,8,81
25,State - DAMAN & DIU (25),MentalIllness, Total ,Males,6,48
25,State - DAMAN & DIU (25),MentalIllness, Total ,Females,2,33
25,State - DAMAN & DIU (25),MentalIllness, Rural ,Persons,3,31
25,State - DAMAN & DIU (25),MentalIllness, Rural ,Males,2,18
25,State - DAMAN & DIU (25),MentalIllness, Rural ,Females,1,13
25,State - DAMAN & DIU (25),MentalIllness, Urban ,Persons,5,50
25,State - DAMAN & DIU (25),MentalIllness, Urban ,Males,4,30
25,State - DAMAN & DIU (25),MentalIllness, Urban ,Females,1,20
25,State - DAMAN & DIU (25),AnyOther, Total ,Persons,145,119
25,State - DAMAN & DIU (25),AnyOther, Total ,Males,125,57
25,State - DAMAN & DIU (25),AnyOther, Total ,Females,20,62
25,State - DAMAN & DIU (25),AnyOther, Rural ,Persons,25,40
25,State - DAMAN & DIU (25),AnyOther, Rural ,Males,18,19
25,State - DAMAN & DIU (25),AnyOther, Rural ,Females,7,21
25,State - DAMAN & DIU (25),AnyOther, Urban ,Persons,120,79
25,State - DAMAN & DIU (25),AnyOther, Urban ,Males,107,38
25,State - DAMAN & DIU (25),AnyOther, Urban ,Females,13,41
25,State - DAMAN & DIU (25),MultipleDisability, Total ,Persons,23,184
25,State - DAMAN & DIU (25),MultipleDisability, Total ,Males,19,97
25,State - DAMAN & DIU (25),MultipleDisability, Total ,Females,4,87
25,State - DAMAN & DIU (25),MultipleDisability, Rural ,Persons,12,64
25,State - DAMAN & DIU (25),MultipleDisability, Rural ,Males,10,38
25,State - DAMAN & DIU (25),MultipleDisability, Rural ,Females,2,26
25,State - DAMAN & DIU (25),MultipleDisability, Urban ,Persons,11,120
25,State - DAMAN & DIU (25),MultipleDisability, Urban ,Males,9,59
25,State - DAMAN & DIU (25),MultipleDisability, Urban ,Females,2,61
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Total ,Persons,1159,2135
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Total ,Males,845,1048
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Total ,Females,314,1087
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Rural ,Persons,708,1248
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Rural ,Males,467,630
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Rural ,Females,241,618
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Urban ,Persons,451,887
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Urban ,Males,378,418
26,State - DADRA & NAGAR HAVELI (26),TotalDisabledPopulation, Urban ,Females,73,469
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Total ,Persons,157,272
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Total ,Males,119,115
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Total ,Females,38,157
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Rural ,Persons,88,172
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Rural ,Males,64,72
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Rural ,Females,24,100
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Urban ,Persons,69,100
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Urban ,Males,55,43
26,State - DADRA & NAGAR HAVELI (26),InSeeing, Urban ,Females,14,57
26,State - DADRA & NAGAR HAVELI (26),InHearing, Total ,Persons,288,427
26,State - DADRA & NAGAR HAVELI (26),InHearing, Total ,Males,216,188
26,State - DADRA & NAGAR HAVELI (26),InHearing, Total ,Females,72,239
26,State - DADRA & NAGAR HAVELI (26),InHearing, Rural ,Persons,167,226
26,State - DADRA & NAGAR HAVELI (26),InHearing, Rural ,Males,106,114
26,State - DADRA & NAGAR HAVELI (26),InHearing, Rural ,Females,61,112
26,State - DADRA & NAGAR HAVELI (26),InHearing, Urban ,Persons,121,201
26,State - DADRA & NAGAR HAVELI (26),InHearing, Urban ,Males,110,74
26,State - DADRA & NAGAR HAVELI (26),InHearing, Urban ,Females,11,127
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Total ,Persons,67,134
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Total ,Males,53,62
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Total ,Females,14,72
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Rural ,Persons,44,75
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Rural ,Males,34,34
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Rural ,Females,10,41
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Urban ,Persons,23,59
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Urban ,Males,19,28
26,State - DADRA & NAGAR HAVELI (26),InSpeech, Urban ,Females,4,31
26,State - DADRA & NAGAR HAVELI (26),InMovement, Total ,Persons,256,426
26,State - DADRA & NAGAR HAVELI (26),InMovement, Total ,Males,201,239
26,State - DADRA & NAGAR HAVELI (26),InMovement, Total ,Females,55,187
26,State - DADRA & NAGAR HAVELI (26),InMovement, Rural ,Persons,148,240
26,State - DADRA & NAGAR HAVELI (26),InMovement, Rural ,Males,110,133
26,State - DADRA & NAGAR HAVELI (26),InMovement, Rural ,Females,38,107
26,State - DADRA & NAGAR HAVELI (26),InMovement, Urban ,Persons,108,186
26,State - DADRA & NAGAR HAVELI (26),InMovement, Urban ,Males,91,106
26,State - DADRA & NAGAR HAVELI (26),InMovement, Urban ,Females,17,80
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Total ,Persons,27,153
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Total ,Males,15,80
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Total ,Females,12,73
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Rural ,Persons,25,93
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Rural ,Males,15,52
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Rural ,Females,10,41
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Urban ,Persons,2,60
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Urban ,Males,0,28
26,State - DADRA & NAGAR HAVELI (26),MentalRetardation, Urban ,Females,2,32
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Total ,Persons,26,89
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Total ,Males,15,55
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Total ,Females,11,34
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Rural ,Persons,20,65
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Rural ,Males,11,39
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Rural ,Females,9,26
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Urban ,Persons,6,24
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Urban ,Males,4,16
26,State - DADRA & NAGAR HAVELI (26),MentalIllness, Urban ,Females,2,8
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Total ,Persons,210,273
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Total ,Males,151,115
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Total ,Females,59,158
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Rural ,Persons,116,132
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Rural ,Males,74,61
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Rural ,Females,42,71
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Urban ,Persons,94,141
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Urban ,Males,77,54
26,State - DADRA & NAGAR HAVELI (26),AnyOther, Urban ,Females,17,87
26,State - DADRA & NAGAR HAVELI (26),MultipleDisability, Total ,Persons,128,361
26,State - DADRA & NAGAR HAVELI (26),MultipleDisability, Total ,Males,75,194
26,State - DADRA & NAGAR HAVELI (26),MultipleDisability, Total ,Females,53,167
26,State - DADRA & NAGAR HAVELI (26),MultipleDisability, Rural ,Persons,100,245
26,State - DADRA & NAGAR HAVELI (26),MultipleDisability, Rural ,Males,53,125
